id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,adrs_codeinsee,codepostal,commune,siteweb,autorisation_web,etat
W452011969,,2013-06-29,,ACCEPT - ACCESSIBILITE POUR TOUS,ACCEPT,014070,000000,2  RUE des écoles  ,45179,45740,Lailly-en-Val,,1,A
W452011970,,2013-06-29,,MOON RUNNERS,MOON RUNNERS,006040,000000,111  ALL de la Bertinerie  ,45302,45770,Saran,,1,A
W452011971,,2013-06-29,,MAIN DANS LA MAIN - MDLM,MAIN DANS LA MAIN,021010,000000,149  RUE du Bois Minet  ,45194,45430,Mardié,,1,A
W452011972,,2013-07-06,,ASSOCIATION DE GESTION IMMOBILIERE DE LA MFR DU PITHIVERAIS,A.G.I. - M.F.R. DU PITHIVERAIS,032000,000000,90  RTE d'Orléans  ,45203,45130,Meung-sur-Loire,,1,A
W452011973,,2013-07-06,,ASSOCIATION DE JEUX CHILLEUROISE,AJC,007005,000000,1709  RUE de la Cerclerie ,45095,45170,Chilleurs-aux-Bois,,0,A
W452011974,,2013-07-06,,ASSOCIATION BATTERIE OUTARVILLOISE,ASSOCIATION BATTERIE OUTARVILLOISE,014030,000000,10  RUE de l'Adjudant-chef Gautier  ,45147,45400,Fleury-les-Aubrais,,1,A
W452011975,,2013-07-06,,CENTRE DE REFLEXION SUR LE TCHAD A VOCATION AFRICAINE ET UNIVERSELLE(CERETVAU),CERETVAU,020000,000000,domaine de Montevray  ,41161,41600,Nouan-le-Fuzelier,,1,A
W452011976,,2013-07-06,,TIGY COMENIUS,TIGY COM,015000,000000,Collège La Sologne   RUE du Château d'eau BP 9 ,45324,45510,Tigy,,0,A
W452011977,,2013-07-06,,SAVOUREZ NATURE ET BIO,SAVOUREZ NATURE ET BIO,017085,000000,12  RUE des Ormes St Victor  ,45234,45000,Orléans,,0,A
W452011978,,2013-07-06,,BOUGE AVEC TON ECOLE,BOUGE AVEC TON ECOLE,015005,000000,39  RUE de Montgammier ,45093,45520,Chevilly,,0,A
W452011979,,2013-07-06,,PHARM'O DESERT,PHARM'O DESERT,020000,000000,56  RUE Jehan du Lys  ,45274,45560,Saint-Denis-en-Val,,1,A
W452011980,,2013-07-06,2020-05-13,THE EVENT : CREATIONS D'EVENEMENTS & MANAGEMENT,THE EVENT,007040,000000,1   les arbelets  ,41257,41400,Thenay,,1,D
W452011981,,2013-07-06,,ASSOCIATION DES RESSORTISSANTS ET AMIS DE KAKANDE (BOKE) EN ABREGE : A.R.A.K.,A.R.A.K.,020000,000000,9  RUE porte Saint-Vincent  ,45234,45000,Orléans,,1,A
W452011982,,2013-07-06,,DIASPORA SOLIDAIRE ET PARTICIPATIVE AFRIQUE,DSP AFRIQUE,014040,000000,13  RUE Léon Blum  ,92024,92110,Clichy,,0,A
W452011983,,2013-07-06,,L'ATELIER,L'ATELIER,006000,000000,87  RTE des Vallées  ,45311,45110,Sigloy,,1,A
W452011984,,2013-07-06,,MEUNG SUR LOIRE FUTSAL 45,MEUNG SUR LOIRE FUTSAL 45,011075,000000,6  RES Alexandre Dumas  ,45203,45130,Meung-sur-Loire,,0,A
W452011985,,2013-07-13,,PHOTORUELLE,PHOTORUELLE,006025,000000,15  PL Drouot  ,45285,45140,Saint-Jean-de-la-Ruelle,,1,A
W452011986,,2013-07-13,,MAUVES ATTITUDES (RUNNING & TRAIL),MAUVES ATTITUDES,011115,000000,27  RUE de la Petite Mauve ,45024,45130,Baule,,1,A
W452011987,,2013-07-13,,COMITE DE SOUTIEN CLERY 2014,COMITE DE SOUTIEN CLERY 2014,001015,000000,129  CHEM1 du Paradis  ,45098,45370,Cléry-Saint-André,,1,A
W452011988,,2013-07-13,2014-12-30,QUATRE AILES POUR EUX,QAPE,020010,000000,41  RUE François Margottin  ,45234,45100,Orléans,,0,D
W452011989,,2013-07-13,2021-11-12,ASSOCIATION MUSICALE ET CULTURELLE ENIGMA,ENIGMA,006030,000000,3 Bis  ALL du Petit Montission  ,45286,45650,Saint-Jean-le-Blanc,,1,D
W452011990,,2013-07-13,,SAM C TRANKILL,SAM C TRANKILL,022543,000000,29  RUE Gustave Eiffel  ,45075,45380,La    Chapelle-Saint-Mesmin,,1,A
W452011991,,2013-07-13,,LES ATELIERS MONTESSORI,LES ATELIERS MONTESSORI,015050,000000,1  RUE d'Aquitaine  ,45075,45380,La    Chapelle-Saint-Mesmin,,1,A
W452011992,,2013-07-13,,LES CHAUVALLUTZ AU COEUR DE VILLE,LES CHAUVALLUTZ AU COEUR DE VILLE,009000,000000,5  RUE du Clos Saint Jean  ,45028,45190,Beaugency,,1,A
W452011993,,2013-07-13,,LA JAM,LA JAM,006040,000000,19  RUE Pierre Bergerard  ,45075,45380,Chapelle-Saint-Mesmin,,0,A
W452011994,,2013-07-13,,MA SOLOGNE,MA SOLOGNE,007040,000000,29  RTE de Ménestreau  ,45146,45240,La Ferté-Saint-Aubin,,1,A
W452011995,,2013-07-13,,ATELIER MARG'IN,ATELIER MARG'IN,006090,000000,438  RUE de la Fromentée  ,45274,45560,Saint-Denis-en-Val,,1,A
W452011996,,2013-07-13,,ASSOCIATION DES COPROPRIETAIRES RESIDENCE LES TILLEULS,ASSOCIATION DES COPROPRIETAIRES.......,032520,000000,Les Tilleuls 10  RUE Jack London  ,45147,45400,Fleury-les-Aubrais,,1,A
W452011997,,2013-07-13,2016-09-01,THE BIS BAND,THE BIS BAND,006100,000000,10bis  RUE du Grand Puits  ,45169,45140,Ingré,,1,D
W452011998,,2013-07-20,,TOUT POUR LES FERTESIENS,TOUT POUR LES FERTESIENS,001015,000000,4  RUE du Général Leclerc  ,45146,45240,La    Ferté-Saint-Aubin,,1,A
W452011999,,2013-07-20,,L'ABEILLE ABRAYSIENNE,L'ABEILLE ABRAYSIENNE,024026,000000,Maison de la vie associative 128  RUE Jean Zay  ,45284,45800,Saint-Jean-de-Braye,,0,A
W452012000,,2013-07-20,,BOUGEZ BOUGEZ !!!,BOUGEZ BOUGEZ !!!,006040,000000,9bis  RUE du 8 mai 1945  ,45248,45310,Patay,,1,A
W452012001,,2013-07-20,,LES CAVALIERS DE SURY,LES CAVALIERS DE SURY,011050,000000,6  RTE de Chicamour  ,45316,45530,Sury-aux-Bois,,1,A
W452012002,,2013-07-20,,AMICALE DE L'EQUIPE TECHNIQUE REGIONALE (AETR),AETR,011070,000000,49 Bis  RUE Saint Marc  ,45234,45000,Orléans,,1,A
W452012003,,2013-07-20,,ATELIER SIEGES ET MOSAÏQUES,ATELIER SIEGES ET MOSAÏQUES,006090,000000,Mairie 140  RUE du 11 novembre  ,45272,45590,Saint-Cyr-en-Val,,1,A
W452012004,,2013-07-20,,OUVREZ LES MICROS,OUVREZ LES MICROS,006030,000000,30  BD Jeanne d'Arc  ,45173,45150,Jargeau,,1,A
W452012005,,2013-07-27,,LES VOISINS DES VERGERS D'OLIVET (L.V.V.O.),LVVO,024045,000000,92  ALL des Châtaigniers  ,45232,45160,Olivet,,1,A
W452012006,,2013-07-27,,JEUNES ADULTES CHRETIENS DANS LA VIE ACTIVE,JAVA,040000,000000,8  RUE Antigna ,45234,45000,Orléans,,0,A
W452012007,,2013-07-27,,BAILA ZUMBA,BAILA ZUMBA,011045,000000,20  RUE de la Forge  ,45330,45410,Trinay,,1,A
W452012008,,2013-07-27,,ASSOCIATION MUSICALE DU GROUPE LIBERTY GO,AMLG,006030,000000,64  RUE de l'Argonne  ,45234,45000,Orléans,,1,A
W452012009,,2013-07-27,,4 L'EMENTS,4 L'EMENTS,020020,000000,23  RTE de Bionne  ,45100,45800,Combleux,,1,A
W452012010,,2013-07-27,,ASSOCIATION BANA JACOB FRANCE,BANA JACOB FRANCE,014035,000000,24  RUE Vignerons  ,45234,45000,Orléans,,1,A
W452012011,,2013-07-27,,KARTJOE23,KARTJOE23,011160,000000,64  AV Jules Lemaitre  ,45028,45190,Beaugency,,1,A
W452012012,,2013-07-27,,ASSOCIATION DEPARTEMENTALE DES CONSEILLERS PEDAGOGIQUES DE L'EDUCATION NATIONALE DU LOIRET,A.D.C.P. 45,016005,000000,Maison des Associations 32  RUE Claude Debussy  ,45068,45120,châlette sur Loing,,1,A
W452012013,79811271000016,2013-07-27,,COMPAGNIE 55,COMPAGNIE ELIE TRIFFAULT,006070,000000,119  RTE de Vitry  ,45142,45450,Fay-aux-Loges,,1,A
W452012014,,2013-07-27,,L'ESPRIT D'ENTREPRENDRE,L'ESPRIT D'ENTREPRENDRE,015000,000000,Lycée des Métiers Paul Gauguin 10  AV de la Recherche Scientifique  ,45234,45071,Orléans,,1,A
W452012015,,2013-07-27,,MAISON DE SANTE PLURIDISCIPLINAIRE DE CHATEAUNEUF-SUR-LOIRE,MSP DE CHATEAUNEUF-SUR-LOIRE,017000,000000,La chavoche   RTE de Ménestreau  ,45193,45240,Marcilly-en-Villette,,1,A
W452012016,,2013-07-27,2019-11-02,WEST COAST SWING 45,WCS,006040,000000,Mairie de St Jean le Blanc   RUE de l'église  ,45286,45650,Saint-Jean-le-Blanc,,1,D
W452012017,,2013-07-27,,TANWEEN,TANWEEN,015050,000000,264  RUE des Sables de Sary  ,45302,45770,Saran,,1,A
W452012018,,2013-08-03,,JARDIM JAZZ,JARDIM JAZZ,006030,000000,9  RUE Treille Motte Sanguin  ,45234,45000,Orléans,,1,A
W452012019,80258488800019,2013-08-03,,RADIO-WEBPASSION,RADIO-WEBPASSION,006105,000000,40  RTE nationale 20  ,45062,45520,Cercottes,www.radio-webpassion.com,0,A
W452012020,,2013-08-17,2015-02-09,LES COPAINS D'SABORD DES COMPAGNONS CHALANDIERS D'ORLEANS,LES COPAINS D'SABORD DES COMPAGNON...,006030,000000,Maison des associations 46 ter  RUE Sainte Catherine  ,45234,45000,Orléans,,1,D
W452012021,,2013-08-17,,PEINDRE A SAINT-CYR-EN-VAL,PEINDRE A ST CYR,006100,000000,Mairie 140  RUE du 11 novembre 1918  ,45272,45590,Saint-Cyr-en-Val,,0,A
W452012022,,2013-08-31,,COMPAGNIE FABIGAN,COMPAGNIE FABIGAN,006070,006070,mairie 66  RUE du Villebon  ,85221,85230,Saint-Gervais,,0,A
W452012023,,2013-08-17,2017-06-01,AUTOUR DE L'IMAGE,AUTOUR DE L'IMAGE,006090,000000,mairie 140  RUE du 11 novembre 1918  ,45272,45590,Saint-Cyr-en-Val,,0,D
W452012024,,2013-08-24,2022-02-16,TIGY TAROT CLUB (T.T.C.),T.T.C.,007000,000000,4  PL d'armes  ,45324,45510,Tigy,,1,D
W452012025,,2013-08-24,2015-07-25,"ASSOCIATION MOTOCYCLISTE CRAZY MONKEYS BAND -""SICUT VENTUS LIBERO""",ASSOCIATION MOTOCYCLISTE CRAZY,011160,000000,28 ter  RUE Brossolette  ,45147,45400,Fleury-les-Aubrais,,1,D
W452012026,,2013-08-24,2014-12-22,ASSOCIATION FINANCEMENT LA CHAPELLE AUTREMENT,AFLCA,001010,000000,22  RUE Pasteur  ,45075,45380,La    Chapelle-Saint-Mesmin,,1,D
W452012027,,2013-08-24,,LES AMIS DES SENTIERS,LES AMIS DES SENTIERS,011400,000000,883  RUE de l'étang  ,45244,45570,Ouzouer-sur-Loire,,0,A
W452012028,,2013-08-24,,ADAC (ASSOCIATION DES ANCIENS COLLABORATEURS DE CIGMA),ADAC,007040,000000,1  RUE du Grand Orme  Villevêque,45337,45310,Villamblain,,1,A
W452012029,,2013-08-24,,LES POUBELLES DE LA DISCORDE,LES POUBELLES DE LA DISCORDE,003040,000000,65  RUE de Chaudy  ,45123,45150,Darvoy,,1,A
W452012030,,2013-08-31,,COMPAGNIE CRAYONS DE COULEUR,COMPAGNIE CRAYONS DE COULEUR,006070,000000,5  RUE Jacquard  ,45234,45000,Orléans,,1,A
W452012031,,2013-08-31,2015-08-06,XTRÊM'LOISIRS,XTRÊM'LOISIRS,007080,000000,2   Le Boucard  ,45244,45570,Ouzouer-sur-Loire,,1,D
W452012032,,2013-08-31,,SOUS TRAITANCE AIDE À LA REALISATION TECHNIQUE (START),START,015000,000000,IUT d'Orléans- Département GMP 16  RUE d'Issoudun  ,45234,45100,Orléans,,0,A
W452012033,,2013-08-31,,ESPERANCE ET PAIX,ESPERANCE ET PAIX,019000,000000,75  RUE du Faubourg Madeleine  ,45234,45000,Orléans,,1,A
W452012034,,2013-08-31,,SOLA GRATIA,ADEP,040000,000000,24  RUE Henri Beaudenuit  ,45075,45380,La Chapelle-Saint-Mesmin,,1,A
W452012035,,2013-08-31,,LES ERGONAUTES EN 4L,LES ERGONAUTES EN 4L,020000,000000,34  RUE de la Gabellière  ,45075,45380,Chapelle-Saint-Mesmin,https://www.facebook.com/groups/406865442751943/,0,A
W452012036,,2013-09-07,,ARDON BADMINTON CLUB,ARDON BADMINTON CLUB,011030,000000,mairie 121  RTE de Marcilly en Villette  ,45006,45160,Ardon,,0,A
W452012037,,2013-09-07,,RACE 27,RACE27,011180,000000,11  RUE des Puys Gas  ,45169,45140,Ingré,,1,A
W452012038,,2013-09-07,,REUSSIR ENSEMBLE,REUSSIR ENSEMBLE,015000,000000,528  RUE Louis Aragon  ,45302,45770,Saran,,1,A
W452012039,,2013-09-07,2019-10-08,ART'N SCRAP,ART'N SCRAP,006090,000000,131  RUE des frênes  ,45302,45770,Saran,,0,D
W452012040,,2013-09-07,,NIMOHA,NIMOHA,009050,000000,51  RUE d'Illiers  ,45234,45000,Orléans,,1,A
W452012041,,2013-09-07,,MÔME,MÔME,018000,000000,Centre Hospitalier Régional 14  AV de l'Hôpital  ,45234,45067,Orléans cedex,,1,A
W452012042,,2013-09-14,,CORPO 45 TENNIS DE TABLE,CORPO 45 TENNIS DE TABLE,011170,000000,Maison des Sports 1240  RUE de la Bergeresse  ,45232,45160,Olivet,,1,A
W452012043,,2013-09-14,,ASSOCIATION HANDISOUTIEN 45,ASSOCIATION HANDISOUTIEN 45,014070,000000,1  PL des Morantes ,45169,45140,Ingré,,0,A
W452012044,,2013-09-14,,L'ATELIER D'ANGELANNE,L'ATELIER D'ANGELANNE,006020,000000,19  RUE de la Rabauderie  ,45333,45760,Vennecy,,1,A
W452012045,,2013-09-14,,LA PETITE ELFE,LA PETITE ELFE,006100,000000,mairie 11  PL du cloître ,45089,45430,Chécy,,1,A
W452012046,,2013-09-14,,ASSOCIATION TERRE SCULPTURE AQUARELLE,ASSOCIATION TERRE SCULPTURE AQUARELLE,006090,000000,Mairie 140  RUE du 11 novembre  ,45272,45590,Saint-Cyr-en-Val,,1,A
